symbol,timeframe,trial,balance,ema_fast,ema_slow,rsi_length,adx_length,vwap_length,volume_zscore,mean_rev_length,rsi_overbought,rsi_oversold,adx_threshold,mean_rev_threshold,ema,rsi,adx,vwap,volume,mean_reversion,stoploss,takeprofit,trailing
ETH/USDT,15m,69,809.8399999999997,13,29,19,14,19,1.61,21,70,17,26,1.63,0.87,0.99,0.96,0.97,1.07,1.27,0.0178,0.0134,0.0049
ETH/USDT,15m,70,967.3500000000008,8,38,8,10,13,2.84,9,69,17,24,1.08,1.39,0.84,1.22,0.91,1.15,1.04,0.0198,0.0298,0.0101
ETH/USDT,15m,71,854.670000000001,9,97,8,16,21,2.18,17,71,25,15,1.21,1.42,1.23,0.8,1.45,1.5,0.79,0.0134,0.0348,0.0114
ETH/USDT,15m,72,922.9800000000009,16,92,15,17,8,1.59,13,77,13,18,0.92,0.89,1.14,0.7,1.44,1.16,0.99,0.0081,0.0264,0.0087
ETH/USDT,15m,73,860.5600000000009,11,86,20,9,11,1.39,11,73,22,28,1.19,0.94,0.92,0.84,1.15,1.19,1.35,0.0185,0.0289,0.0051
ETH/USDT,15m,74,854.670000000001,20,79,19,9,18,2.56,28,70,27,17,0.87,1.15,1.25,0.79,1.44,1.48,1.47,0.0222,0.0341,0.0105
ETH/USDT,15m,75,983.9900000000007,14,49,20,13,11,1.17,17,76,17,15,0.65,0.84,0.96,0.99,1.21,1.5,1.43,0.0162,0.0129,0.0058
ETH/USDT,15m,76,888.4800000000009,18,97,10,16,18,1.68,21,68,28,29,1.24,1.17,1.11,0.72,1.25,1.06,0.66,0.0245,0.0274,0.0079
ETH/USDT,15m,77,885.94,12,90,14,8,15,2.3,29,80,26,17,0.79,0.84,1.39,1.11,0.91,1.36,1.45,0.0085,0.0291,0.0041
ETH/USDT,15m,78,1016.1300000000015,10,27,19,8,9,2.8,4,73,21,24,1.2,1.12,1.13,1.17,1.43,0.64,1.29,0.0178,0.0173,0.0053
ETH/USDT,15m,79,690.1300000000001,17,35,14,10,25,1.64,20,66,21,16,1.58,1.11,1.23,0.8,1.03,1.18,1.26,0.0154,0.0121,0.0071
ETH/USDT,15m,80,868.3300000000004,14,50,18,14,19,2.97,27,76,22,27,0.72,1.0,1.49,1.26,1.32,0.9,1.18,0.0097,0.0259,0.0115
ETH/USDT,15m,81,1012.3500000000013,9,59,19,7,9,1.08,27,79,13,25,1.41,1.36,1.28,0.74,1.46,1.37,1.22,0.0193,0.0158,0.0102
ETH/USDT,15m,82,1092.9700000000012,17,80,12,20,24,1.85,14,77,19,30,1.17,1.16,1.11,1.25,1.31,0.77,0.7,0.0114,0.0134,0.0065
ETH/USDT,15m,83,1008.9200000000005,14,91,14,19,18,1.44,9,77,15,15,0.55,1.4,1.0,1.1,1.23,0.66,0.93,0.0157,0.0227,0.0114
ETH/USDT,15m,84,971.7100000000005,18,73,13,12,14,1.73,19,74,10,25,1.79,1.34,1.1,0.71,1.09,1.41,0.91,0.0131,0.0224,0.0105
ETH/USDT,15m,85,855.1500000000001,8,71,12,17,14,2.91,17,69,27,21,1.92,0.83,1.48,1.28,1.06,0.64,1.39,0.0223,0.0145,0.008
ETH/USDT,15m,86,950.670000000001,20,46,10,17,16,2.79,12,79,25,24,0.66,1.39,1.4,1.05,1.37,1.22,1.27,0.0096,0.032,0.0102
ETH/USDT,15m,87,817.9099999999999,15,97,15,17,22,2.62,8,69,12,23,1.25,1.34,1.39,0.99,0.89,1.01,0.84,0.0207,0.0187,0.0077
ETH/USDT,15m,88,1071.1200000000008,16,96,20,11,6,3.0,25,80,18,28,1.84,1.14,0.94,1.21,1.01,1.49,1.1,0.0095,0.0136,0.0059
ETH/USDT,15m,89,1022.2800000000011,10,97,18,16,17,2.93,20,76,20,22,1.23,1.27,1.01,1.21,1.36,1.16,1.14,0.0139,0.0149,0.0051
ETH/USDT,15m,90,888.4800000000009,10,78,7,15,25,2.59,9,75,11,29,1.84,1.1,1.15,1.28,1.48,0.67,0.67,0.0225,0.0296,0.0098
ETH/USDT,15m,91,939.44,16,71,18,9,12,2.25,17,80,27,26,1.98,1.17,1.28,1.04,0.87,0.78,0.66,0.0097,0.029,0.0069
ETH/USDT,15m,92,929.6500000000005,14,23,19,11,20,2.53,29,77,20,29,1.72,0.98,0.96,0.81,1.0,1.08,0.76,0.013,0.0298,0.0112
ETH/USDT,15m,93,1067.730000000001,15,98,8,20,19,2.54,30,77,19,30,1.75,1.44,1.06,0.75,1.45,0.81,1.01,0.0211,0.0277,0.0047
ETH/USDT,15m,94,1002.7400000000011,18,77,9,20,22,1.73,29,78,27,28,1.51,0.9,1.37,1.26,1.5,1.26,1.0,0.0082,0.0249,0.011
ETH/USDT,15m,95,1094.480000000001,18,95,8,13,9,2.16,30,77,13,15,1.6,1.32,1.01,1.17,1.23,0.82,1.23,0.0204,0.0201,0.0117
ETH/USDT,15m,96,854.670000000001,20,46,19,12,8,1.22,19,74,26,21,1.99,1.04,1.02,0.96,1.03,1.01,0.74,0.0149,0.0343,0.0041
ETH/USDT,15m,97,755.8200000000002,14,97,9,9,12,2.19,14,74,29,17,0.6,1.14,1.35,1.19,1.01,1.19,1.4,0.0104,0.0256,0.0106
ETH/USDT,15m,98,867.2800000000007,16,75,7,19,21,1.37,24,71,24,30,0.69,0.97,0.92,0.83,1.33,1.32,1.0,0.0165,0.0304,0.004
ETH/USDT,15m,99,1126.9300000000012,12,49,10,7,12,2.73,11,80,20,20,1.43,1.23,1.23,1.27,1.27,0.8,0.71,0.0083,0.0194,0.011
ETH/USDT,1h,0,1242.0300000000007,18,53,20,17,17,2.22,6,77,13,24,1.71,1.11,1.26,0.72,0.84,1.15,1.28,0.0141,0.0341,0.0057
ETH/USDT,1h,1,1677.7799999999997,8,80,7,12,12,2.25,30,69,28,24,1.53,0.92,1.17,1.26,0.99,0.9,0.97,0.0232,0.034,0.0111
ETH/USDT,1h,2,1133.2200000000007,17,100,13,20,12,1.85,20,74,29,26,1.48,1.26,1.04,1.24,0.93,0.62,1.37,0.0166,0.0191,0.0106
ETH/USDT,1h,3,1566.7800000000002,12,97,14,14,22,2.91,12,72,21,25,0.94,1.34,1.48,0.79,0.87,1.42,0.97,0.0093,0.0277,0.0059
ETH/USDT,1h,4,1338.6600000000008,14,57,6,10,10,1.89,17,77,12,23,1.53,1.14,1.32,0.85,1.21,0.62,1.16,0.0223,0.0164,0.0097
ETH/USDT,1h,5,1343.3500000000008,16,60,20,18,20,2.73,10,69,27,18,0.59,0.97,1.02,0.82,1.23,0.77,0.62,0.008,0.0297,0.0059
ETH/USDT,1h,6,1439.2200000000007,18,73,17,18,16,2.07,21,66,11,22,0.69,1.02,1.39,0.8,0.85,0.79,0.82,0.0095,0.0193,0.0054
ETH/USDT,1h,7,1282.3300000000004,11,88,13,18,10,2.88,16,65,19,29,1.61,1.46,1.16,0.97,0.99,0.68,0.7,0.0206,0.0211,0.0055
ETH/USDT,1h,8,1144.1600000000008,11,84,17,17,10,1.55,17,75,10,23,1.68,1.48,1.18,0.86,1.15,1.03,1.09,0.0149,0.0324,0.0095
ETH/USDT,1h,9,2030.0599999999995,13,70,11,14,21,2.1,13,65,25,22,0.55,0.88,1.34,0.81,1.2,0.76,1.3,0.0234,0.0227,0.0058
ETH/USDT,1h,10,1570.5700000000006,12,43,14,18,21,2.8,7,77,28,27,1.66,0.9,1.08,0.9,0.96,1.45,1.19,0.021,0.0154,0.0093
ETH/USDT,1h,11,1287.5900000000006,20,71,17,14,19,2.28,19,73,24,26,0.79,1.0,0.91,1.19,0.99,1.03,0.93,0.0106,0.0154,0.0084
ETH/USDT,1h,12,1282.7600000000002,19,35,18,10,16,1.84,24,69,27,17,1.05,1.22,1.46,0.78,0.9,0.71,1.44,0.0089,0.0143,0.0066
ETH/USDT,1h,13,1139.7400000000002,17,76,10,17,24,2.86,16,75,16,26,0.8,0.99,0.95,0.71,0.98,0.68,1.31,0.0201,0.0135,0.0091
ETH/USDT,1h,14,1875.3199999999997,9,63,17,16,19,2.5,27,67,22,19,0.99,0.98,1.02,1.11,1.03,1.17,1.26,0.0235,0.0331,0.0063
ETH/USDT,1h,15,1181.8500000000008,8,33,6,13,24,1.64,18,80,16,17,0.77,1.18,0.92,1.0,1.03,1.35,0.74,0.0087,0.0315,0.006
ETH/USDT,1h,16,1180.1300000000006,12,97,17,18,14,1.65,21,80,11,26,1.46,0.87,0.81,0.91,1.06,0.94,0.87,0.0152,0.0123,0.0044
ETH/USDT,1h,17,1399.5699999999997,16,24,9,16,14,2.84,2,72,19,30,0.55,1.25,1.48,0.93,0.87,0.85,1.03,0.0204,0.0225,0.0116
ETH/USDT,1h,18,1868.8299999999995,19,54,8,6,15,2.89,2,65,10,17,1.4,1.34,1.32,1.08,0.9,0.8,0.68,0.0237,0.0292,0.0049
ETH/USDT,1h,19,1411.5100000000011,17,57,6,17,13,1.31,5,73,20,30,1.06,1.02,1.42,0.95,1.43,1.0,1.34,0.0119,0.0311,0.007
ETH/USDT,1h,20,1271.650000000001,12,88,19,18,20,1.75,27,71,11,27,0.98,0.85,0.99,0.76,1.44,0.74,1.09,0.0129,0.0149,0.0061
ETH/USDT,1h,21,1817.900000000001,11,78,7,6,21,2.4,9,65,22,28,1.56,0.81,0.94,1.09,0.96,1.19,1.23,0.0225,0.0278,0.0062
ETH/USDT,1h,22,1627.9200000000014,11,77,12,7,6,2.86,6,67,29,28,0.84,0.85,1.18,1.28,1.14,0.89,1.2,0.0206,0.0279,0.01
ETH/USDT,1h,23,1389.6700000000005,19,46,13,14,12,2.58,8,78,28,27,1.68,0.9,1.23,1.29,1.46,1.13,1.17,0.0098,0.0235,0.0079
ETH/USDT,1h,24,1528.7799999999997,17,35,17,11,23,1.63,12,78,25,20,1.57,1.02,1.07,0.77,1.38,1.3,1.15,0.0238,0.0334,0.0042
ETH/USDT,1h,25,1464.610000000001,14,36,15,17,8,1.28,20,72,13,29,0.93,0.8,0.85,0.8,1.29,0.71,0.68,0.0131,0.0198,0.009
ETH/USDT,1h,26,1337.1100000000006,20,57,9,19,25,1.27,17,79,25,17,1.54,1.15,1.4,0.84,1.22,1.27,1.36,0.0086,0.0332,0.0071
ETH/USDT,1h,27,1212.8500000000004,9,58,15,10,8,1.33,2,66,26,30,1.82,0.99,0.96,1.27,1.14,1.05,0.7,0.0085,0.0145,0.006
ETH/USDT,1h,28,1663.9700000000007,18,91,18,10,9,1.53,6,69,12,21,0.52,0.87,1.5,0.7,1.02,1.27,0.72,0.0179,0.0311,0.0045
ETH/USDT,1h,29,1355.2400000000007,8,87,18,19,19,1.52,5,67,16,26,1.11,1.07,1.01,0.89,1.01,1.21,0.88,0.0189,0.017,0.0072
ETH/USDT,1h,30,1107.1500000000005,16,78,20,10,10,1.21,19,79,29,30,1.57,1.43,1.41,1.25,1.24,1.14,1.21,0.0081,0.0286,0.0055
ETH/USDT,1h,31,1594.6999999999998,14,87,20,12,22,1.8,26,80,16,23,1.81,1.39,1.28,0.96,1.18,1.05,1.34,0.0218,0.021,0.012
ETH/USDT,1h,32,1637.7200000000003,20,82,14,14,6,2.55,25,75,20,18,0.57,1.4,1.27,1.18,1.22,0.62,1.35,0.0233,0.0245,0.0058
ETH/USDT,1h,33,1146.4500000000007,12,85,14,20,23,1.43,3,80,26,21,0.51,1.47,1.39,0.76,1.28,0.66,1.22,0.0136,0.0153,0.0088
ETH/USDT,1h,34,1606.6000000000013,15,43,13,8,13,1.22,23,76,28,27,1.2,0.89,1.3,0.84,1.06,1.39,1.29,0.0195,0.0274,0.0068
ETH/USDT,1h,35,1154.29,19,56,16,14,12,1.33,9,78,13,22,1.07,1.36,0.8,0.81,1.34,0.82,1.47,0.0194,0.0131,0.0095
ETH/USDT,1h,36,1755.06,19,47,18,8,7,2.04,16,76,19,19,1.59,0.85,1.36,0.72,1.19,1.41,0.66,0.0196,0.0217,0.0077
ETH/USDT,1h,37,1421.7600000000002,15,45,10,12,14,2.42,29,69,17,18,0.75,0.93,0.81,1.19,1.46,1.2,1.2,0.0248,0.0284,0.0059
ETH/USDT,1h,38,1436.4300000000003,18,57,15,12,11,2.07,20,66,22,24,1.51,1.08,0.85,1.24,1.49,1.13,0.77,0.0214,0.0289,0.0092
ETH/USDT,1h,39,1220.7799999999997,15,78,6,10,9,2.38,16,70,15,21,1.53,1.5,1.31,1.12,0.84,1.04,1.15,0.0235,0.0207,0.0057
ETH/USDT,1h,40,1189.4099999999999,13,88,6,13,16,1.75,28,77,18,29,1.01,0.98,1.08,1.16,1.01,0.63,1.19,0.0213,0.0132,0.0066
ETH/USDT,1h,41,1484.5,19,21,18,15,9,1.4,6,67,12,29,1.78,0.91,1.15,1.16,1.26,0.84,0.88,0.0176,0.0182,0.0111
ETH/USDT,1h,42,1552.1500000000005,17,73,10,16,8,2.96,22,65,23,30,1.97,1.33,1.41,1.1,1.36,0.99,1.47,0.017,0.0199,0.011
ETH/USDT,1h,43,1637.7200000000003,13,51,20,6,13,2.19,21,80,30,19,1.4,1.3,1.31,1.3,1.19,0.9,1.45,0.0214,0.0221,0.0075
ETH/USDT,1h,44,1513.2000000000012,13,38,20,13,21,2.23,14,72,13,17,0.87,1.46,1.15,1.17,1.31,1.42,0.74,0.0128,0.0241,0.0069
ETH/USDT,1h,45,1279.19,11,45,11,13,22,2.39,17,66,28,19,1.72,0.99,1.45,1.27,1.22,1.5,1.21,0.014,0.0124,0.0073
ETH/USDT,1h,46,1282.9800000000005,9,30,16,20,19,1.57,15,80,15,16,2.0,1.44,1.09,0.89,0.8,0.9,0.95,0.0247,0.0159,0.0074
ETH/USDT,1h,47,1188.2900000000009,9,33,17,17,8,1.5,23,72,11,29,0.74,1.06,0.95,0.73,1.07,1.24,0.92,0.0148,0.0132,0.0106
ETH/USDT,1h,48,1757.3900000000008,20,57,17,16,11,1.85,27,72,19,27,1.0,1.12,1.45,0.73,1.17,0.96,1.07,0.0232,0.0191,0.0115
ETH/USDT,1h,49,1402.900000000001,19,43,9,17,14,1.14,17,71,27,15,0.93,0.91,1.23,0.87,1.44,0.98,0.64,0.0154,0.018,0.011
ETH/USDT,1h,50,1196.9800000000005,18,65,9,9,8,1.52,9,73,14,29,0.95,1.44,1.25,0.93,1.12,0.67,0.87,0.0158,0.0326,0.0115
ETH/USDT,1h,51,1769.8600000000006,19,28,15,10,12,1.65,23,69,19,26,0.91,0.91,1.18,1.13,0.86,1.3,1.42,0.0231,0.0184,0.008
ETH/USDT,1h,52,1528.7799999999997,10,69,14,11,13,2.27,5,70,25,25,0.87,1.2,0.97,1.29,1.43,0.63,0.79,0.0234,0.0342,0.0081
ETH/USDT,1h,53,1246.37,18,25,8,15,12,2.66,26,69,19,24,1.15,1.46,1.21,0.83,0.84,1.3,0.69,0.0162,0.0284,0.0095
ETH/USDT,1h,54,1402.900000000001,18,53,20,17,21,1.06,30,71,16,29,1.62,1.03,1.18,0.72,1.34,1.12,1.12,0.0139,0.0184,0.0085
ETH/USDT,1h,55,1342.7300000000005,14,64,19,12,10,2.89,6,65,20,28,1.22,0.93,1.09,0.94,1.18,0.7,0.9,0.022,0.0126,0.0113
ETH/USDT,1h,56,1172.2600000000007,9,92,7,17,17,1.51,8,69,23,30,1.51,1.39,0.92,0.74,1.12,0.77,0.86,0.0151,0.0236,0.009
ETH/USDT,1h,57,1392.3100000000004,11,54,20,9,13,2.59,19,66,30,15,0.52,1.08,1.43,1.01,1.47,1.2,0.82,0.022,0.0143,0.0075
ETH/USDT,1h,58,1437.9000000000005,12,73,20,20,20,2.76,21,74,27,29,1.85,0.92,0.96,0.75,1.15,1.4,0.91,0.0228,0.013,0.0116
ETH/USDT,1h,59,1430.6000000000004,12,62,19,20,17,2.4,7,69,23,18,1.62,1.12,1.36,0.95,0.93,0.69,1.17,0.0224,0.0182,0.0079
ETH/USDT,1h,60,1338.6600000000008,11,83,10,7,24,2.85,15,69,20,30,1.59,1.39,1.06,0.71,1.43,1.24,1.06,0.0199,0.0168,0.0052
ETH/USDT,1h,61,1107.1500000000005,14,42,14,15,17,2.83,18,68,26,19,1.91,1.23,1.39,1.14,1.44,0.67,0.96,0.0088,0.0291,0.0092
ETH/USDT,1h,62,1321.46,15,27,7,12,9,1.29,7,65,22,25,0.98,1.48,0.96,1.2,0.89,1.36,0.96,0.0171,0.0276,0.0062
ETH/USDT,1h,63,1356.400000000001,16,33,9,17,13,1.99,8,78,20,24,1.93,1.19,1.44,0.95,1.46,0.98,1.2,0.0147,0.0343,0.0095
ETH/USDT,1h,64,1773.6500000000005,10,72,16,9,13,1.7,18,79,15,17,1.39,1.2,1.36,1.11,0.91,1.35,1.44,0.0154,0.0204,0.0092
ETH/USDT,1h,65,1177.7600000000002,19,56,20,20,21,2.6,13,75,30,17,0.74,1.36,0.99,1.14,1.14,0.76,1.38,0.0173,0.0176,0.0063
ETH/USDT,1h,66,1338.7600000000007,14,46,6,10,9,1.59,14,67,14,24,1.44,1.29,1.47,1.04,1.3,1.33,1.01,0.011,0.0122,0.0119
ETH/USDT,1h,67,1121.21,19,56,8,6,8,2.16,17,66,20,25,0.93,1.4,0.88,1.27,1.02,1.36,1.4,0.0241,0.0135,0.0051
ETH/USDT,1h,68,1550.2600000000002,11,46,14,6,11,1.99,11,75,20,29,1.85,1.48,1.49,1.15,0.82,0.86,1.11,0.0119,0.0293,0.0107
ETH/USDT,1h,69,1789.7600000000011,8,36,17,8,14,2.54,20,78,15,26,1.77,0.99,1.34,1.07,1.32,1.06,1.25,0.0121,0.0259,0.0099
ETH/USDT,1h,70,1464.610000000001,12,23,18,9,11,2.61,11,76,24,19,1.48,1.45,1.34,1.09,1.42,1.38,0.73,0.0135,0.0248,0.006
ETH/USDT,1h,71,1004.6900000000005,8,65,15,15,7,2.97,15,73,10,26,1.09,1.44,0.8,1.24,1.31,0.86,1.19,0.0157,0.0143,0.0097
ETH/USDT,1h,72,1274.4800000000005,18,85,9,11,25,2.79,17,66,20,29,1.47,0.95,1.09,1.15,1.31,1.44,1.34,0.0081,0.0193,0.0053
ETH/USDT,1h,73,1324.8600000000006,17,59,12,18,16,2.39,12,71,29,23,1.7,1.09,1.19,1.26,0.9,1.15,1.14,0.0124,0.0181,0.0057
ETH/USDT,1h,74,1239.31,9,82,10,14,12,1.01,13,70,11,24,1.08,1.3,0.85,0.95,1.05,0.95,1.49,0.0204,0.0203,0.004
ETH/USDT,1h,75,1703.5500000000006,12,41,12,6,15,2.64,29,79,23,17,0.75,0.81,1.32,1.28,1.21,1.0,0.62,0.0116,0.0229,0.0116
ETH/USDT,1h,76,1382.1800000000003,11,58,6,17,24,2.58,12,76,19,27,1.62,0.95,1.13,0.98,0.94,0.82,1.16,0.0167,0.0235,0.0073
ETH/USDT,1h,77,1469.9300000000007,14,54,7,20,11,2.87,14,66,29,21,0.52,0.98,0.88,1.14,1.11,1.0,1.46,0.0096,0.0298,0.0081
ETH/USDT,1h,78,1439.9200000000005,15,52,9,12,6,2.3,15,71,18,15,1.34,0.84,1.04,1.03,1.18,1.0,0.74,0.0091,0.0135,0.0052
ETH/USDT,1h,79,1419.71,9,68,10,12,13,2.94,22,78,17,26,1.35,1.05,1.25,1.1,0.8,0.64,1.01,0.0159,0.027,0.0101
ETH/USDT,1h,80,1421.7600000000002,17,31,14,6,19,2.99,18,67,16,24,1.87,1.25,1.06,0.92,1.42,1.29,1.1,0.0248,0.0281,0.0068
ETH/USDT,1h,81,1242.0300000000007,17,67,16,18,24,1.98,20,76,18,22,1.55,1.21,1.08,0.75,0.82,0.93,1.23,0.0144,0.0339,0.0051
ETH/USDT,1h,82,1282.7000000000007,19,78,17,8,13,1.13,15,74,22,27,0.9,1.49,0.82,0.98,1.31,1.11,0.65,0.0125,0.031,0.0093
ETH/USDT,1h,83,1106.6400000000008,14,64,14,10,21,2.41,22,78,27,27,1.61,1.12,0.81,0.98,0.97,0.62,0.63,0.0153,0.0186,0.0062
ETH/USDT,1h,84,1188.2399999999998,14,99,20,16,17,1.38,18,67,18,27,1.53,1.37,1.27,1.01,0.95,0.89,0.89,0.0192,0.0187,0.0105
ETH/USDT,1h,85,1323.3400000000006,9,66,17,20,13,1.14,19,80,10,21,1.3,1.38,0.81,1.09,1.17,1.22,0.83,0.0226,0.0142,0.0042
ETH/USDT,1h,86,1311.9700000000007,8,86,18,8,23,1.59,28,71,10,22,1.73,1.16,1.45,0.99,0.94,0.61,0.91,0.008,0.0171,0.0051
ETH/USDT,1h,87,1573.300000000001,14,36,15,14,21,1.61,12,69,19,29,1.85,0.9,0.88,0.7,0.93,1.31,1.46,0.0165,0.019,0.01
ETH/USDT,1h,88,1406.8600000000001,20,66,15,20,10,1.76,25,80,15,24,1.79,1.45,1.48,1.1,1.25,1.37,0.97,0.0171,0.0144,0.0087
ETH/USDT,1h,89,1336.8300000000008,10,34,18,18,21,2.16,30,78,16,28,1.68,1.22,0.92,0.78,1.42,1.13,1.38,0.0208,0.0159,0.0051
ETH/USDT,1h,90,1583.3700000000003,13,26,10,15,10,2.39,27,75,12,21,0.51,1.01,1.15,0.75,1.09,1.12,1.33,0.0144,0.0192,0.0115
ETH/USDT,1h,91,1318.1000000000004,17,96,17,12,18,2.71,10,72,25,25,1.72,1.28,1.0,0.85,1.01,1.14,1.15,0.0214,0.0286,0.0092
ETH/USDT,1h,92,1443.6400000000008,16,83,9,16,16,1.66,26,69,21,26,1.55,0.91,1.44,1.21,1.14,0.92,1.38,0.0112,0.0328,0.0054
ETH/USDT,1h,93,1102.9700000000003,17,58,19,16,25,1.46,14,76,23,16,1.89,1.4,0.82,0.93,0.9,0.79,1.23,0.0218,0.0123,0.0091
ETH/USDT,1h,94,1346.42,13,78,19,10,12,1.45,25,65,29,20,1.65,1.09,0.84,1.01,0.85,1.02,1.23,0.0174,0.0314,0.01
ETH/USDT,1h,95,1637.8200000000006,15,22,13,8,21,1.63,27,76,23,23,0.55,1.41,0.86,1.23,1.24,1.4,0.64,0.018,0.0221,0.0092
ETH/USDT,1h,96,1335.7400000000007,18,27,12,12,12,1.85,28,69,10,19,0.74,1.03,0.85,0.95,1.22,1.08,1.36,0.0156,0.0154,0.0053
ETH/USDT,1h,97,1356.1800000000003,14,90,16,11,16,1.68,10,71,13,17,1.07,1.1,1.06,1.02,1.22,1.0,1.25,0.0116,0.0283,0.0115
ETH/USDT,1h,98,1395.4500000000007,18,87,8,8,23,2.83,15,68,12,27,1.84,1.18,1.37,0.86,1.48,0.6,0.93,0.0169,0.032,0.0115
ETH/USDT,1h,99,1975.3599999999997,11,80,9,13,25,1.01,5,72,24,23,1.95,0.8,1.21,0.87,1.39,0.86,0.81,0.0215,0.0213,0.0085
ETH/USDT,4h,0,1086.4100000000003,8,32,11,7,20,2.38,29,66,25,22,1.81,1.07,1.07,0.91,1.16,0.85,1.2,0.0144,0.0205,0.0045
ETH/USDT,4h,1,893.590000000001,10,90,19,13,10,1.41,2,69,18,15,1.17,1.32,0.86,1.25,1.27,0.89,1.49,0.0186,0.0229,0.0066
ETH/USDT,4h,2,1093.6899999999996,14,72,13,8,11,1.63,28,68,10,17,1.67,1.38,1.2,0.94,1.45,0.96,0.98,0.0085,0.0237,0.0062
ETH/USDT,4h,3,922.4500000000003,12,80,18,17,14,2.72,21,77,12,28,1.65,1.4,1.49,0.98,1.33,0.88,1.3,0.0189,0.0143,0.0097
ETH/USDT,4h,4,1120.4100000000008,10,37,6,17,23,2.49,22,73,29,27,1.05,0.83,0.96,1.18,1.24,1.01,0.69,0.0123,0.016,0.0072
ETH/USDT,4h,5,1054.5300000000007,12,76,18,20,7,2.8,30,72,15,16,1.03,1.14,1.13,0.85,1.02,0.85,1.42,0.0195,0.023,0.0086
ETH/USDT,4h,6,1049.77,13,29,14,12,19,1.65,3,71,25,21,0.55,1.45,1.03,0.79,1.15,1.48,0.87,0.0169,0.0167,0.0113
ETH/USDT,4h,7,663.4100000000008,16,40,9,10,25,1.39,24,69,21,24,1.78,1.42,1.15,1.11,1.13,0.82,1.3,0.018,0.0266,0.0062
ETH/USDT,4h,8,1301.2199999999998,12,73,17,6,18,2.63,23,67,11,18,0.56,1.13,0.98,0.86,0.84,0.63,1.11,0.0207,0.0174,0.0095
ETH/USDT,4h,9,1355.2999999999997,11,56,18,7,11,1.23,28,79,24,27,0.7,1.36,1.3,1.19,0.83,0.87,1.39,0.0211,0.0311,0.0114
ETH/USDT,4h,10,959.889999999999,15,60,12,9,24,1.89,16,74,17,24,1.96,0.94,1.03,0.8,1.05,1.15,0.99,0.0089,0.0272,0.0071
ETH/USDT,4h,11,630.4600000000005,12,90,18,17,24,1.21,30,65,22,20,1.16,1.29,0.96,1.13,1.07,1.06,0.94,0.0122,0.028,0.0069
ETH/USDT,4h,12,1296.6800000000003,16,28,18,18,24,2.88,25,74,17,15,1.79,1.02,1.16,1.18,1.4,1.22,1.31,0.0166,0.0162,0.0054
ETH/USDT,4h,13,1012.7400000000002,13,37,13,18,12,2.79,25,78,26,15,1.58,1.43,0.84,0.92,0.87,0.91,1.15,0.0106,0.0207,0.0108
ETH/USDT,4h,14,831.1700000000005,15,96,8,9,16,1.61,20,71,30,17,1.9,1.47,1.12,1.03,1.21,1.47,0.81,0.0134,0.0349,0.0063
ETH/USDT,4h,15,1308.13,14,30,14,13,24,1.08,23,67,22,28,1.91,1.12,1.28,0.83,1.12,0.61,0.88,0.0137,0.0152,0.0119
ETH/USDT,4h,16,877.7700000000009,11,82,14,13,24,1.46,26,76,12,29,1.75,1.24,0.84,0.71,1.16,0.95,1.28,0.0187,0.0205,0.0103
ETH/USDT,4h,17,955.1099999999988,9,31,12,15,18,1.29,27,70,22,16,1.89,0.97,1.49,0.76,1.28,1.16,0.6,0.0087,0.0254,0.0055
ETH/USDT,4h,18,1894.059999999999,20,76,16,16,19,1.62,15,68,27,17,1.73,0.9,1.43,1.15,1.03,1.31,0.96,0.0171,0.0274,0.0108
ETH/USDT,4h,19,1581.5099999999993,14,77,16,10,24,2.91,26,70,30,26,1.5,1.23,1.34,1.16,1.01,0.8,1.41,0.0158,0.0174,0.0062
ETH/USDT,4h,20,1218.9700000000003,11,34,10,9,22,2.37,23,77,14,15,1.43,1.31,1.46,0.99,1.26,0.72,0.68,0.0181,0.0227,0.0097
ETH/USDT,4h,21,1764.6399999999994,10,43,6,18,6,2.93,6,71,27,26,1.16,0.83,0.99,1.2,0.95,0.61,0.97,0.0205,0.0169,0.006
ETH/USDT,4h,22,1427.6599999999994,15,24,13,20,25,2.14,20,78,14,27,0.53,0.82,0.92,0.88,1.4,1.45,0.77,0.0238,0.0209,0.0049
ETH/USDT,4h,23,1667.5,20,100,14,18,16,1.6,11,68,19,22,1.14,0.95,1.43,1.1,1.39,1.32,0.86,0.0157,0.0203,0.0098
ETH/USDT,4h,24,1876.1399999999994,15,37,10,11,6,1.81,13,66,16,25,1.6,0.95,1.09,1.24,1.03,1.15,1.5,0.0165,0.0342,0.0085
ETH/USDT,4h,25,625.3800000000001,20,81,9,17,6,1.07,24,71,21,19,0.57,1.43,1.16,0.98,0.95,0.69,0.92,0.0234,0.0259,0.0041
ETH/USDT,4h,26,1063.5900000000006,9,78,11,17,17,1.44,9,67,10,19,1.64,1.12,1.22,0.87,1.41,0.89,1.23,0.0171,0.0317,0.0091
ETH/USDT,4h,27,659.7000000000003,8,31,16,18,20,2.57,8,80,19,25,1.96,1.49,1.0,1.22,1.17,0.7,1.11,0.0219,0.0258,0.0056
ETH/USDT,4h,28,1010.6899999999991,8,91,14,11,6,1.3,8,78,21,21,0.69,1.43,1.07,1.12,1.37,0.62,0.68,0.0219,0.0181,0.0067
ETH/USDT,4h,29,1891.5699999999993,18,88,9,7,6,2.06,27,76,23,29,1.25,0.91,1.32,0.94,1.3,1.07,0.92,0.0181,0.0175,0.0092
